slug,doi,journal,item_id,score,note
10-1016-j-jip-2026-108548,10.1016/j.jip.2026.108548,Journal of Invertebrate Pathology,affect_indicators,Y,Weevils selected for activity and lack of injury before experiments; vigour monitored; mycosis (fungal infection signs) and mortality tracked as welfare/pathology indicators.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live honeybee larvae (Apis cerana cerana) subjected to experimental infection and tissue sampling.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,subjects_taxon,Y,"Apis cerana cerana (eastern honeybee), worker larvae, 2-6 days old; identification by species and life stage provided."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,subjects_source,Y,Lab colony: 'Select honeybee colonies that have not been infected by A. apis (confirmed by PCR)'; larvae extracted from combs.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,subjects_n,Y,"Six experimental groups (AcCK1-3, AcT1-3) with three biological replicates per group; midguts of three larvae pooled per replicate."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,proc_handling,Y,"2-day-old larvae grafted into 48-well plates; maintained at 35°C, 90% humidity; dissected at 1-3 days post-infection using sterile instruments."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,proc_anaesthesia,N,No anaesthesia or analgesia mentioned for dissection of larval intestines; no explicit justification provided.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,proc_biosecurity,Y,Larvae reared in 48-well plates; fungal spores (A. apis) used experimentally; no explicit escape measures or disposal protocols stated but captive system implies containment.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,ethics_review,N,"No institutional ethics review, permit numbers, or explicit statement that review was not required."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,ethics_endpoints,N,No predefined humane endpoints or discussion of anticipated non-target impacts mentioned.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,ethics_statement,N,"No statement engaging with welfare considerations or the three Rs (Replacement, Reduction, Refinement)."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,nutrition_diet,Y,"Diet composition: 63% royal jelly, 30% sterile water, 6% honey, 1% yeast extract; 50 μL provided; refreshed every 12 h."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,env_housing,Y,"48-well plates; maintained at 35°C, 90% relative humidity; diet refreshed every 12 h; larvae reared through 6 days of age."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,env_acclimation,NA,Larvae were 2 days old when grafted into plates; no explicit acclimation period described before experimental procedures.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,env_field,NA,Pure laboratory study; no field work conducted.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,health_monitoring,N,"No methods or criteria for assessing physical condition, disease screening, or welfare checks reported."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,health_injury,N,"No mention of injuries, unexpected deaths, or explicit statement that none occurred during rearing or dissection."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,fate_end,N,Larvae dissected for tissue collection; no specific killing method named. Downstream processing (tissue freezing at -80°C) implied but method not explicitly stated.
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,behaviour_general,N,"No mention of enrichment, refugia, species-typical behaviour support, or disturbance minimisation measures."
10-1016-j-jip-2026-108549,10.1016/j.jip.2026.108549,Journal of Invertebrate Pathology,affect_indicators,N,No assessment of behavioural or physiological stress indicators; no precautionary measures for affective capacity mentioned.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live Helicoverpa armigera (cotton bollworm) larvae for immunological and microbiological experiments.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,subjects_taxon,Y,"Helicoverpa armigera, fifth-instar larvae specified; life stage clearly stated."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,subjects_source,Y,"Wild-collected: eggs and larvae from infested lettuce fields near Tehran, Iran; then reared in greenhouse."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,subjects_n,Y,n=30 fifth-instar larvae per treatment and control group; daily survival tracked until all died.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,proc_handling,Y,Larvae transferred to sterile containers; Hamilton syringe injection into body cavity; no marking/tagging mentioned but collection and transport described.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,proc_anaesthesia,N,"Intrahaemocoelic injection performed; no mention of anaesthesia, analgesia, or justification for their omission."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,proc_biosecurity,Y,Containers and food sterilized with 70% ethanol twice daily to prevent environmental microbial contamination.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,ethics_review,N,"No institutional ethics review, permit numbers, or explicit statement about ethics approval mentioned."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,ethics_endpoints,N,No predefined humane endpoints stated; survival tracked until all larvae died but no endpoint criteria specified.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,ethics_statement,N,No discussion of welfare considerations or the three Rs; funding acknowledgment only.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,nutrition_diet,Y,"Fed lettuce; antibiotic-treated lettuce cocktail (tetracycline, ceftriaxone, gentamicin, rifampicin; 100 μg/mL) for two weeks; fed for duration of rearing."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,env_housing,Y,"Reared in greenhouse at 25±2°C, 65±5% relative humidity, 16:8 photoperiod; sterile containers used for antibiotic treatment phase; mating cages used for adults."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,env_acclimation,N,No acclimation period before procedures explicitly described.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,env_field,NA,No field work; pure laboratory study.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,health_monitoring,Y,"Lifecycle monitored; daily survival tracked; gut dissection at 24, 48, 72 h post-injection for tissue collection."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,health_injury,Y,Daily mortality tracked until all larvae succumbed; survival curves presented; no explicit statement of injuries but death outcome recorded.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,fate_end,N,No explicit killing method stated; larvae survived until natural death from infection; fate of remaining tissues not specified.
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,behaviour_general,N,"No description of behaviour-supporting features, refugia, enrichment, or disturbance minimisation."
10-1016-j-jip-2026-108553,10.1016/j.jip.2026.108553,Journal of Invertebrate Pathology,affect_indicators,N,"No discussion of stress, pain, or distress indicators; no precautionary measures for invertebrate affective capacity mentioned."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,_eligibility,Y,"Empirical study using live crustaceans (king crabs Lithodes santolla and Paralomis granulosa) captured, maintained in aquaria, dissected, and analyzed."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,subjects_taxon,Y,"L. santolla (n=75 wild, n=10 aquarium) and P. granulosa (n=17). Species identified, carapace width measured, sex recorded."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,subjects_source,Y,"Wild-collected from Beagle Channel (54°53.8' S, 68°17' W), Tierra del Fuego, Argentina, 2018–2019, using commercial traps at 20–35 m depth."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,subjects_n,Y,"n=75 wild L. santolla, n=10 aquarium L. santolla, n=17 P. granulosa. No sample size justification provided but numbers stated clearly."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,proc_handling,Y,"Capture by commercial traps; transport and maintenance in aquaria at 6–8°C, 10:14 h light:dark for 48 h (wild) or 1–2 months (aquarium)."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,proc_anaesthesia,Y,"Animals anaesthetized by chilling at −20°C for 20 min, then decapitated before dissection."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,proc_biosecurity,N,No mention of escape prevention measures or disposal of contaminated material despite non-native taxa risk context.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,ethics_review,N,No institutional/regulatory ethics review or permit numbers mentioned; no explicit statement regarding exemption from review.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,ethics_endpoints,N,No predefined humane endpoints or field impact mitigation discussed.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,ethics_statement,N,No statement engaging welfare considerations or the three Rs; study framed as pathogen survey without welfare reasoning.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,nutrition_diet,N,"No information on diet, feeding, or water provision during aquarium maintenance."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,env_housing,Y,"Aquaria maintained at 6–8°C with 10:14 h light:dark cycle; enclosure materials, dimensions, substrate, and density not specified."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,env_acclimation,N,No formal acclimation period described; animals held for 48 h before processing (wild) or 1–2 months (aquarium) but not framed as acclimation.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,env_field,Y,"Field site: Beagle Channel, Tierra del Fuego, Argentina; depth 20–35 m; sampling 2018–2019; trap design and deployment mentioned."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,health_monitoring,N,No methods for assessing physical condition during holding or welfare checks described.
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,health_injury,N,"No mention of injuries, unexpected deaths, or illness during capture, transport, or holding; silence on these outcomes."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,fate_end,Y,"Animals anaesthetized by chilling at −20°C for 20 min and decapitated; tissues preserved in glutaraldehyde, ethanol, or processed histologically."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,behaviour_general,N,"No discussion of species-typical behaviour support, refugia, enrichment, or disturbance minimisation during aquarium maintenance."
10-1016-j-jip-2026-108560,10.1016/j.jip.2026.108560,Journal of Invertebrate Pathology,affect_indicators,N,No behavioural or physiological stress indicators monitored; no precautionary measures for affective capacity discussed.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live Bombus terrestris queens with viral infection and experimental treatments.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,subjects_taxon,Y,"Bombus terrestris queens; two age groups specified: pre-diapause (1–2 weeks old) and post-diapause (19–20 weeks, after 18 weeks diapause)."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,subjects_source,Y,Commercial suppliers named: Pol-Yam Pollination Services and AgroBee (Israel); raised and mated at facilities.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,subjects_n,Y,"Experiment 1: 80 queens (40 pre-, 40 post-diapause); Experiment 2: 80 pre-diapause queens; Experiment 3: 80 post-diapause queens; Experiment 4: 16 untreated queens (8 per group). Attrition described i"
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,proc_handling,Y,Transport in custom cages; cooling for immobilization (5–10 min in ice bucket); fixing to dissection dish with clay; no marking/tagging described.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,proc_anaesthesia,Y,"Cooling (ice bucket 5–10 min) induced temporary paralysis; bees regained mobility within minutes. No explicit anaesthesia for invasive procedures (injection, dissection). Anesthesia on ice for 15–30 m"
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,proc_biosecurity,N,"No mention of escape measures, containment, or disposal of contaminated material despite holding captive bees and handling virus inoculum."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,ethics_review,N,"No mention of institutional ethics review, permits, or regulatory approval."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,ethics_endpoints,N,"No predefined humane endpoints stated. No discussion of anticipated/observed non-target impacts; preliminary study mentioned 40% mortality by day 4, 90% by day 6 post-injection, but no explicit endpoi"
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,ethics_statement,N,"No discussion of welfare considerations, reduction, refinement, or replacement of animal use in study design."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,nutrition_diet,Y,"40 mL sugar solution (60%) and 5 g pollen cake (90% fresh pollen, 10% sugar solution) provided; feeding frequency not explicitly stated but access described."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,env_housing,Y,"Custom plastic cages (6×8×12 cm) with built-in feeders; housed in groups of 4; climate-controlled room (28°C±1, RH 50%±10%); no substrate, structural complexity, or ventilation details provided."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,env_acclimation,Y,Three days acclimation before viral infection in Experiments 1–3 mentioned once; duration stated for some protocols but inconsistently.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,env_field,NA,Pure laboratory study; no field work.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,health_monitoring,Y,"Preliminary study noted visible symptoms from day 3, mortality tracking (40% day 4, 90% day 6); no systematic welfare checks or health criteria during main experiments described."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,health_injury,Y,"Preliminary study reported 40% mortality by day 4, 90% by day 6 in IAPV-infected group; 25% mortality in control (inactivated virus) attributed to injection injuries. Main experiment collection points"
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,fate_end,Y,Queens anesthetized on ice for 15–30 min then euthanized by head removal; tissues dissected and stored at −80°C for analysis.
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,behaviour_general,N,"No description of behavioural observations, enrichment, refugia, or disturbance minimisation during housing."
10-1016-j-jip-2026-108575,10.1016/j.jip.2026.108575,Journal of Invertebrate Pathology,affect_indicators,N,"No assessment of stress, pain, or distress indicators; no precautionary measures discussed for uncertain affective capacity in bees."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live Bombyx mori (silkworm) larvae for injection and immune assay experiments.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,subjects_taxon,Y,"Bombyx mori (Nistari strain), larvae, fifth instar, third day specified."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,subjects_source,Y,Lab colony: obtained from National Center for Genetic Resources Preservation of Chinese Academy of Agricultural Sciences.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,subjects_n,Y,10 larvae per treatment group with three replicates stated for bioassays; n=3 biological replicates for transcriptomics.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,proc_handling,Y,Placed on ice 15 min for immobilization; surface sterilized with 75% ethanol; microinjection method specified.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,proc_anaesthesia,Y,"Cold immobilization (ice, 15 min) prior to injection. No chemical anaesthesia or analgesia stated for injection procedure."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,proc_biosecurity,N,No mention of escape prevention or disposal measures for lab-reared native species.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,ethics_review,N,"No institutional ethics review, permit numbers, or conservation status statement provided."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,ethics_endpoints,N,No predefined humane endpoints reported; field work not applicable.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,ethics_statement,N,No discussion of welfare considerations or the three Rs informing study design.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,nutrition_diet,Y,Fed with fresh mulberry leaves; no pre- or post-experimental fasting mentioned.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,env_housing,Y,"Light incubator (GDN-300E-4); 26±1°C, 85% RH, 12L:12D photoperiod specified."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,env_acclimation,N,No acclimation period described before injection experiments.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,env_field,NA,Pure laboratory study; no field work conducted.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,health_monitoring,N,"No health monitoring methods, injury assessment, or disease screening reported."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,health_injury,Y,Mortality data reported (corrected mortality rates 40–70% depending on BEA concentration); body collapse and melanization observed in deceased animals.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,fate_end,N,No explicit killing method stated. Larvae were dissected or hemolymph extracted; fate of surviving animals not specified.
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,behaviour_general,N,"No description of species-typical behaviour support, refugia, enrichment, or disturbance minimisation."
10-1016-j-jip-2026-108608,10.1016/j.jip.2026.108608,Journal of Invertebrate Pathology,affect_indicators,N,"No behavioural or physiological stress indicators (e.g., escape attempts, grooming) reported or discussed."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live wild-collected Lasius niger ants (invertebrates) for viral detection and analysis.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,subjects_taxon,Y,"Lasius niger L. (black garden ant), identified by morphology using Lebas et al. 2016 key; forager caste sampled."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,subjects_source,Y,"Wild-collected from colonies in Netherlands (May–Aug 2023, May 2024) and Vienna Austria (Sept 2021); specific localities provided."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,subjects_n,Y,40 wild colonies sampled; pools of 10 foragers per colony; 10 or 20 individual ants per colony for within-colony prevalence; ~400 individuals from Vienna.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,proc_handling,Y,Foragers collected near nests using mouth aspirator with filter; samples processed immediately or stored at −80°C.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,proc_anaesthesia,NA,No invasive surgical procedure; viral RNA extraction on whole homogenized ants does not require anaesthesia/analgesia.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,proc_biosecurity,N,"No mention of escape prevention, containment, or disposal measures for wild-collected non-native taxa samples."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,ethics_review,N,"No institutional/regulatory ethics review, permit numbers, or explicit statement that none was required mentioned."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,ethics_endpoints,N,No humane endpoints predefined; no discussion of anticipated non-target impacts from field sampling.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,ethics_statement,N,"No welfare considerations, 3Rs reasoning, or explicit justification for study design choices regarding animal use discussed."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,nutrition_diet,NA,Wild-collected foragers; no captive feeding or diet provision involved in this study.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,env_housing,NA,Wild field-collected ants; no captive housing or laboratory enclosure used.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,env_acclimation,NA,No acclimation period; ants processed immediately after collection or stored at −80°C.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,env_field,Y,Field sites across Netherlands and Vienna; sampling during May–August; proximity to nests noted; collection method specified.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,health_monitoring,N,"No assessment of ant physical condition, disease/parasite screening (other than target viruses), or welfare monitoring described."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,health_injury,N,"No mention of injuries, deaths, or any health observations during collection or storage; silence on these outcomes."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,fate_end,Y,Samples stored at −80°C or immediately processed by homogenization (bead-beater) for viral RNA extraction; endpoint implicit in methodology.
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,behaviour_general,N,"No description of ant behaviour during collection, no enrichment or refugia, minimal disturbance discussion."
10-1016-j-jip-2026-108611,10.1016/j.jip.2026.108611,Journal of Invertebrate Pathology,affect_indicators,N,"No assessment of stress, pain, or distress indicators; no precautionary measures for uncertain affective capacity discussed."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,_eligibility,Y,Empirical study using live honey bees (Apis mellifera workers and queens) experimentally infected with Nosema ceranae and tested for flight performance.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,subjects_taxon,Y,"Apis mellifera, workers and virgin queens, newly emerged/eclosed, life stages specified."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,subjects_source,Y,Lab colonies at Michigan State University apiary; three different colonies used; brood frames from healthy colonies.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,subjects_n,Y,"40 workers per colony (3 colonies, 20 control + 20 infected per colony); 20 virgin queens per colony; attrition not explicitly stated but sample sizes reported in results."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,proc_handling,Y,"Brood frames collected, bees emerged within 24 h; bees tagged with iron disc on thorax using super glue after removing thoracic hairs; housed in cages 15x15x10 cm."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,proc_anaesthesia,NA,No invasive surgical procedures performed; tagging was non-surgical marking/attachment.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,proc_biosecurity,N,No mention of escape prevention measures or disposal protocols for contaminated material.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,ethics_review,N,"No mention of institutional ethics review, permits, or regulatory approval; no explicit statement that none was required."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,ethics_endpoints,N,No predefined humane endpoints or mention of welfare criteria described.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,ethics_statement,N,"No discussion of welfare considerations or the three Rs (Replacement, Reduction, Refinement) in study design."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,nutrition_diet,Y,"50% sucrose solution provided (20 ml, changed every 5 days); 2 h starvation before inoculation and before flight tests; 10 µL sugar syrup fed before flight test."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,env_housing,Y,Cage dimensions 15×15×10 cm; temperature 34.5°C; 50% relative humidity; no substrate or enrichment details provided; six flight mills maintained at 25±1°C and constant light 1760 Lux; cylinder enclosu
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,env_acclimation,N,Bees aged 10 days post-infection before flight testing but no acclimation period described prior to procedures.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,env_field,NA,Pure laboratory study; no field work conducted.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,health_monitoring,Y,"Nosema spore counts obtained from infected bees (Table S1, mean 1.13×10⁶ spores per bee); infection detection methods referenced but not fully detailed in methods."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,health_injury,N,"No statement regarding injuries, unexpected deaths, or mortality during the study; silence on these events."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,fate_end,N,No explicit statement of the method used to kill or dispose of bees at the end of the study.
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,behaviour_general,Y,"Flight mill setup described with visual cues (striped cylinder); bees tested in controlled conditions; flight behavior metrics recorded (duration, distance, velocity, flight episodes)."
10-1016-j-jip-2026-108621,10.1016/j.jip.2026.108621,Journal of Invertebrate Pathology,affect_indicators,Y,"Flight performance metrics (duration, distance, velocity) used as behavioral indicators of infection effects; no explicit discussion of stress indicators or precautionary measures for affective uncert"
10-1016-j-jip-2026-108680,10.1016/j.jip.2026.108680,Journal of Invertebrate Pathology,_eligibility,Y,Empirical field study involving live coffee berry borers (Hypothenemus hampei) dissected to detect parasitic nematodes (Metaparasitylenchus hypothenemi).
10-1016-j-jip-2026-108680,10.1016/j.jip.2026.108680,Journal of Invertebrate Pathology,subjects_taxon,Y,"Coffee berry borer (Hypothenemus hampei, Coleoptera: Curculionidae) and parasitic nematode (Metaparasitylenchus hypothenemi, Tylenchida: Allantonematidae) both identified to species."
10-1016-j-jip-2026-108680,10.1016/j.jip.2026.108680,Journal of Invertebrate Pathology,subjects_source,Y,"Wild-collected from four coffee plantations in Soconusco region, Mexico with specific locality coordinates and dates (March 2023–June 2024)."
10-1016-j-jip-2026-108680,10.1016/j.jip.2026.108680,Journal of Invertebrate Pathology,subjects_n,Y,"Total 8010 female CBB dissected; breakdown: 2790 LDLA, 1810 HDLA, 1680 HDHA, 1730 LDHA. No attrition reported; no justification for sample size."
10-1016-j-jip-2026-108680,10.1016/j.jip.2026.108680,Journal of Invertebrate Pathology,proc_handling,Y,Field sampling via tree vegetation inventory and collection at four sites spanning 2500 m² each; no explicit capture/transport details but field collection implied.
